Dataset Name,Friendly Name,Category,Data Type,API Path,Field Path,Field Type,Example,Unit,Description,Notes
corva#torque-and-drag.downhole-transfer,torque-and-drag.downhole-transfer,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.downhole-transfer/,data.activity,str,In Slips,,,
corva#torque-and-drag.downhole-transfer,torque-and-drag.downhole-transfer,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.downhole-transfer/,data.downhole,dict,{},,,
corva#torque-and-drag.downhole-transfer,torque-and-drag.downhole-transfer,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.downhole-transfer/,data.bit_depth,float,20.84,,,
corva#torque-and-drag.downhole-transfer,torque-and-drag.downhole-transfer,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.downhole-transfer/,data.hole_depth,int,7065,,,
corva#torque-and-drag.downhole-transfer,torque-and-drag.downhole-transfer,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.downhole-transfer/,data.bit_depth_tvd,float,20.84,,,
corva#torque-and-drag.downhole-transfer,torque-and-drag.downhole-transfer,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.downhole-transfer/,data.downhole_model,dict,{},,,
corva#torque-and-drag.downhole-transfer,torque-and-drag.downhole-transfer,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.downhole-transfer/,data.hole_depth_tvd,int,7065,,,
corva#torque-and-drag.downhole-transfer,torque-and-drag.downhole-transfer,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.downhole-transfer/,data.weight_on_bit_efficiency,str,high,,,
corva#torque-and-drag.downhole-transfer,torque-and-drag.downhole-transfer,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.downhole-transfer/,version,int,1,,,
corva#torque-and-drag.downhole-transfer,torque-and-drag.downhole-transfer,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.downhole-transfer/,asset_id,int,31659357,,,
corva#torque-and-drag.downhole-transfer,torque-and-drag.downhole-transfer,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.downhole-transfer/,provider,str,corva,,,
corva#torque-and-drag.downhole-transfer,torque-and-drag.downhole-transfer,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.downhole-transfer/,timestamp,int,1545199579,,,
corva#torque-and-drag.downhole-transfer,torque-and-drag.downhole-transfer,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.downhole-transfer/,collection,str,torque-and-drag.downhole-transfer,,,
corva#torque-and-drag.downhole-transfer,torque-and-drag.downhole-transfer,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.downhole-transfer/,company_id,int,5,,,
corva#torque-and-drag.friction-factor,torque-and-drag.friction-factor,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.friction-factor/,_id,str,5f75f7146c88010502589960,,,
corva#torque-and-drag.friction-factor,torque-and-drag.friction-factor,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.friction-factor/,data,object,,,,
corva#torque-and-drag.friction-factor,torque-and-drag.friction-factor,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.friction-factor/,data.status,int,0,,,
corva#torque-and-drag.friction-factor,torque-and-drag.friction-factor,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.friction-factor/,data.predicted,object,,,,
corva#torque-and-drag.friction-factor,torque-and-drag.friction-factor,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.friction-factor/,data.predicted.casing,float,0.15,,,
corva#torque-and-drag.friction-factor,torque-and-drag.friction-factor,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.friction-factor/,data.predicted.open_hole_pickup,float,0.25,,,
corva#torque-and-drag.friction-factor,torque-and-drag.friction-factor,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.friction-factor/,data.predicted.open_hole_rotating,float,0.25,,,
corva#torque-and-drag.friction-factor,torque-and-drag.friction-factor,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.friction-factor/,data.predicted.open_hole_slackoff,float,0.25,,,
corva#torque-and-drag.friction-factor,torque-and-drag.friction-factor,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.friction-factor/,data.hole_depth,int,7065,,,
corva#torque-and-drag.friction-factor,torque-and-drag.friction-factor,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.friction-factor/,data.usage_type,str,override,,,
corva#torque-and-drag.friction-factor,torque-and-drag.friction-factor,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.friction-factor/,data.casing_depth,int,7065,,,
corva#torque-and-drag.friction-factor,torque-and-drag.friction-factor,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.friction-factor/,data.current_usage,object,,,,
corva#torque-and-drag.friction-factor,torque-and-drag.friction-factor,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.friction-factor/,data.current_usage.casing,float,0.15,,,
corva#torque-and-drag.friction-factor,torque-and-drag.friction-factor,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.friction-factor/,data.current_usage.open_hole_pickup,float,0.25,,,
corva#torque-and-drag.friction-factor,torque-and-drag.friction-factor,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.friction-factor/,data.current_usage.open_hole_rotating,float,0.25,,,
corva#torque-and-drag.friction-factor,torque-and-drag.friction-factor,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.friction-factor/,data.current_usage.open_hole_slackoff,float,0.25,,,
corva#torque-and-drag.friction-factor,torque-and-drag.friction-factor,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.friction-factor/,version,int,1,,,
corva#torque-and-drag.friction-factor,torque-and-drag.friction-factor,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.friction-factor/,asset_id,int,31659357,,,
corva#torque-and-drag.friction-factor,torque-and-drag.friction-factor,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.friction-factor/,provider,str,corva,,,
corva#torque-and-drag.friction-factor,torque-and-drag.friction-factor,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.friction-factor/,timestamp,int,1545218568,,,
corva#torque-and-drag.friction-factor,torque-and-drag.friction-factor,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.friction-factor/,collection,str,torque-and-drag.friction-factor,,,
corva#torque-and-drag.friction-factor,torque-and-drag.friction-factor,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.friction-factor/,company_id,int,5,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,_id,str,5f75f637ce24b22b224debef,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data,object,,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.actual,object,,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.actual.pick_up,array[unknown],,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.actual.ream_in,array[unknown],,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.actual.wash_up,array[unknown],,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.actual.ream_out,array[unknown],,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.actual.slack_off,array[unknown],,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.actual.wash_down,array[unknown],,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.actual.rotary_off_bottom,array[unknown],,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.config,object,,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.config.id,int,1,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.config._id,str,5f75f3796c88017f9358a5fe,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.config.type,str,DrillString,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.config.hole_size,int,30,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.curves,object,,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.curves.pick_up,array[dict],,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.curves.pick_up[].points,array[dict],,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.curves.pick_up[].points[].hookload,int,189,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.curves.pick_up[].points[].measured_depth,int,0,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.curves.pick_up[].casing_friction_factor,float,0.15,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.curves.pick_up[].openhole_friction_factor,float,0.1,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.curves.slack_off,array[dict],,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.curves.slack_off[].points,array[dict],,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.curves.slack_off[].points[].hookload,int,189,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.curves.slack_off[].points[].measured_depth,int,0,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.curves.slack_off[].casing_friction_factor,float,0.15,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.curves.slack_off[].openhole_friction_factor,float,0.1,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.curves.rotary_off_bottom,array[dict],,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.curves.rotary_off_bottom[].points,array[dict],,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.curves.rotary_off_bottom[].points[].torque,int,0,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.curves.rotary_off_bottom[].points[].hookload,int,189,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.curves.rotary_off_bottom[].points[].measured_depth,int,0,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.curves.rotary_off_bottom[].flow_rate,int,0,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.curves.rotary_off_bottom[].casing_friction_factor,int,0,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.curves.rotary_off_bottom[].openhole_friction_factor,int,0,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.status,int,0,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.activity,str,In Slips,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.outliers,object,,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.outliers.pick_up,array[unknown],,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.outliers.ream_in,array[unknown],,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.outliers.wash_up,array[unknown],,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.outliers.ream_out,array[unknown],,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.outliers.slack_off,array[unknown],,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.outliers.wash_down,array[unknown],,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.outliers.rotary_off_bottom,array[unknown],,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.hole_depth,int,7065,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.is_extended,bool,False,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.has_confidence,bool,True,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.activity_groups,object,,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.activity_groups.end_timestamp,int,1545199574,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,data.activity_groups.start_timestamp,int,1545199574,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,version,int,1,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,asset_id,int,31659357,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,provider,str,corva,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,timestamp,int,1545199574,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,collection,str,torque-and-drag.hookload-trend,,,
corva#torque-and-drag.hookload-trend,torque-and-drag.hookload-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.hookload-trend/,company_id,int,5,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,_id,str,5f760adc62fd2f164883e065,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,app,str,corva,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,data,object,,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,data.drag,object,,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,data.drag.value,int,0,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,data.drag.points,array[dict],,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,data.drag.points[].value,int,0,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,data.drag.points[].severity,str,low,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,data.drag.points[].timestamp,int,1545575820,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,data.drag.severity,str,low,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,data.status,int,0,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,data.activity,str,Rotary Drilling,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,data.weight_on_bit,object,,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,data.weight_on_bit.latch,int,0,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,data.weight_on_bit.model,int,0,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,data.weight_on_bit.difference,int,0,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,data.weight_transfer,str,high,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,version,int,1,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,asset_id,int,31659357,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,provider,str,corva,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,timestamp,int,1545577031,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,collection,str,torque-and-drag.overview,,,
corva#torque-and-drag.overview,torque-and-drag.overview,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.overview/,company_id,int,5,,,
corva#torque-and-drag.stress,torque-and-drag.stress,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.stress/,_id,str,5f75f737e9681d11fe2ebe68,,,
corva#torque-and-drag.stress,torque-and-drag.stress,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.stress/,data,object,,,,
corva#torque-and-drag.stress,torque-and-drag.stress,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.stress/,data.points,array[dict],,,,
corva#torque-and-drag.stress,torque-and-drag.stress,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.stress/,data.points[].axial_stress,float,3295.7,,,
corva#torque-and-drag.stress,torque-and-drag.stress,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.stress/,data.points[].twist_stress,int,0,,,
corva#torque-and-drag.stress,torque-and-drag.stress,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.stress/,data.points[].yield_stress,int,135000,,,
corva#torque-and-drag.stress,torque-and-drag.stress,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.stress/,data.points[].bending_stress,int,0,,,
corva#torque-and-drag.stress,torque-and-drag.stress,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.stress/,data.points[].measured_depth,int,0,,,
corva#torque-and-drag.stress,torque-and-drag.stress,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.stress/,data.points[].von_mises_stress,float,3295.7,,,
corva#torque-and-drag.stress,torque-and-drag.stress,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.stress/,data.points[].yield_stress_60_percent,int,81000,,,
corva#torque-and-drag.stress,torque-and-drag.stress,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.stress/,data.points[].yield_stress_80_percent,int,108000,,,
corva#torque-and-drag.stress,torque-and-drag.stress,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.stress/,data.status,int,0,,,
corva#torque-and-drag.stress,torque-and-drag.stress,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.stress/,data.activity,str,Run in Hole,,,
corva#torque-and-drag.stress,torque-and-drag.stress,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.stress/,data.stress_yield_ranges,str,,,,
corva#torque-and-drag.stress,torque-and-drag.stress,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.stress/,version,int,1,,,
corva#torque-and-drag.stress,torque-and-drag.stress,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.stress/,asset_id,int,31659357,,,
corva#torque-and-drag.stress,torque-and-drag.stress,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.stress/,provider,str,corva,,,
corva#torque-and-drag.stress,torque-and-drag.stress,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.stress/,timestamp,int,1545221116,,,
corva#torque-and-drag.stress,torque-and-drag.stress,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.stress/,collection,str,torque-and-drag.stress,,,
corva#torque-and-drag.stress,torque-and-drag.stress,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.stress/,company_id,int,5,,,
corva#torque-and-drag.torque,torque-and-drag.torque,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque/,_id,str,5f75f737e9681d11fe2ebe67,,,
corva#torque-and-drag.torque,torque-and-drag.torque,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque/,data,object,,,,
corva#torque-and-drag.torque,torque-and-drag.torque,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque/,data.points,array[dict],,,,
corva#torque-and-drag.torque,torque-and-drag.torque,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque/,data.points[].torque,int,0,,,
corva#torque-and-drag.torque,torque-and-drag.torque,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque/,data.points[].measured_depth,int,0,,,
corva#torque-and-drag.torque,torque-and-drag.torque,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque/,data.points[].torsional_yield,float,291.72,,,
corva#torque-and-drag.torque,torque-and-drag.torque,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque/,data.status,int,0,,,
corva#torque-and-drag.torque,torque-and-drag.torque,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque/,data.activity,str,Run in Hole,,,
corva#torque-and-drag.torque,torque-and-drag.torque,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque/,data.torsional_yield,str,,,,
corva#torque-and-drag.torque,torque-and-drag.torque,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque/,data.torsional_yield_ranges,array[unknown],,,,
corva#torque-and-drag.torque,torque-and-drag.torque,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque/,version,int,1,,,
corva#torque-and-drag.torque,torque-and-drag.torque,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque/,asset_id,int,31659357,,,
corva#torque-and-drag.torque,torque-and-drag.torque,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque/,provider,str,corva,,,
corva#torque-and-drag.torque,torque-and-drag.torque,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque/,timestamp,int,1545221116,,,
corva#torque-and-drag.torque,torque-and-drag.torque,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque/,collection,str,torque-and-drag.torque,,,
corva#torque-and-drag.torque,torque-and-drag.torque,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque/,company_id,int,5,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,_id,str,5f75f637ce24b22b224debf0,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data,object,,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.actual,object,,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.actual.ream_in,array[unknown],,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.actual.ream_out,array[unknown],,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.actual.rotary_off_bottom,array[unknown],,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.config,object,,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.config.id,int,1,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.config._id,str,5f75f3796c88017f9358a5fe,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.config.type,str,DrillString,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.config.hole_size,int,30,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.curves,object,,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.curves.rotary_off_bottom,array[dict],,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.curves.rotary_off_bottom[].points,array[dict],,,,
